pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SI,2023-09-17,96.6,-1.92,5.22,"Doval, Camilo",592178,666808,,ball,,,,,11.0,Kris Bryant reaches on a fielding error by pitcher Camilo Doval.   Nolan Jones scores.    Brendan Rodgers to 3rd.,R,R,R,COL,SF,B,,,2,0,2023,-0.63,0.1,-0.9,3.31,666134.0,663898.0,,2,9,Bot,,,,,,,4.238782007151644,-140.91755067798275,0.1161987006285634,-9.280424408146128,24.582249342041983,-30.99434261237503,3.29,1.66,,,,99.1,2343.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.48,,,,,,,,86,3,Sinker,7,11,7,11,11,7,7,11,Standard,Standard,215.0,0.0,0.041,,,,-0.041,,-4,-4,0.018,0.018,25,31,26,31,1,0,2.0,1.0,5.0,1.0,2.28,0.63,0.63,15.3
SI,2023-09-17,98.7,-2.0,5.27,"Doval, Camilo",592178,666808,,ball,,,,,11.0,Kris Bryant reaches on a fielding error by pitcher Camilo Doval.   Nolan Jones scores.    Brendan Rodgers to 3rd.,R,R,R,COL,SF,B,,,1,0,2023,-0.79,0.14,-1.46,3.02,666134.0,663898.0,,2,9,Bot,,,,,,,3.3311635264298025,-143.90955370571967,-1.110800247737797,-11.70744933860954,27.95428459479766,-30.172985180474427,3.29,1.71,,,,100.4,2290.0,6.7,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.76,,,,,,,,86,2,Sinker,7,11,7,11,11,7,7,11,Standard,Standard,226.0,0.0,0.037,,,,-0.037,,-4,-4,0.018,0.018,25,31,26,31,1,0,2.0,1.0,5.0,1.0,2.16,0.79,0.79,14.5
SL,2023-09-17,87.5,-1.65,5.33,"Doval, Camilo",592178,666808,,ball,,,,,13.0,Kris Bryant reaches on a fielding error by pitcher Camilo Doval.   Nolan Jones scores.    Brendan Rodgers to 3rd.,R,R,R,COL,SF,B,,,0,0,2023,0.27,-0.5,-0.38,0.03,,666134.0,663898.0,2,9,Bot,,,,,,,2.540324590698313,-127.42786440098176,-5.6915601299291785,2.5033374782894815,24.025942571802503,-36.82193255546645,3.26,1.66,,,,88.6,2733.0,6.8,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.75,,,,,,,,86,1,Slider,7,11,7,11,11,7,7,11,Standard,Standard,73.0,0.006,0.03,,,,-0.03,,-4,-4,0.012,0.012,25,31,26,31,1,0,2.0,1.0,5.0,1.0,3.46,-0.27,-0.27,21.4
FC,2023-09-17,97.8,-2.06,5.29,"Doval, Camilo",605612,666808,strikeout,swinging_strike,,,,,14.0,Harold Castro strikes out swinging.,R,L,R,COL,SF,S,2.0,,3,2,2023,0.1,0.71,1.21,1.48,,666134.0,663898.0,1,9,Bot,,,,,,,8.636893010417467,-142.3359219517526,-6.57157370267805,-0.1898475921623546,26.796289776794953,-21.27710409502403,3.34,1.61,,,,99.4,2530.0,6.8,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.74,,0.0,0.0,1.0,0.0,0.0,,85,6,Cutter,7,11,7,11,11,7,7,11,Standard,Standard,213.0,-0.027,-0.264,66.3,6.7,,0.264,,-4,-4,0.039,0.039,25,29,26,30,1,0,2.0,1.0,5.0,3.0,1.64,-0.1,0.1,14.8
FC,2023-09-17,97.5,-1.83,5.31,"Doval, Camilo",605612,666808,,swinging_strike,,,,,14.0,Harold Castro strikes out swinging.,R,L,R,COL,SF,S,,,3,1,2023,-0.2,0.53,1.35,1.79,,666134.0,663898.0,1,9,Bot,,,,,,,9.124075054965514,-141.88940835726007,-5.330435728551061,-4.43204138832185,27.0304169610778,-23.988833549552503,3.34,1.61,,,,99.5,2630.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.49,,,,,,,,85,5,Cutter,7,11,7,11,11,7,7,11,Standard,Standard,217.0,0.0,-0.111,66.5,6.3,,0.111,,-4,-4,0.039,0.039,25,29,26,30,1,0,2.0,1.0,5.0,3.0,1.83,0.2,-0.2,14.2
FC,2023-09-17,98.0,-1.95,5.24,"Doval, Camilo",605612,666808,,called_strike,,,,,6.0,Harold Castro strikes out swinging.,R,L,R,COL,SF,S,,,3,0,2023,-0.06,0.57,0.64,2.2,,666134.0,663898.0,1,9,Bot,,,,,,,7.265229702660928,-142.75598080888162,-4.211421469002048,-2.1811328117292583,26.140893113859736,-23.625341177026822,3.12,1.61,,,,100.2,2603.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.49,,,,,,,,85,4,Cutter,7,11,7,11,11,7,7,11,Standard,Standard,217.0,0.0,-0.067,,,,0.067,,-4,-4,0.039,0.039,25,29,26,30,1,0,2.0,1.0,5.0,3.0,1.76,0.06,-0.06,16.4
SI,2023-09-17,97.7,-1.79,5.24,"Doval, Camilo",605612,666808,,ball,,,,,14.0,Harold Castro strikes out swinging.,R,L,R,COL,SF,B,,,2,0,2023,-0.71,0.02,0.8,1.14,,666134.0,663898.0,1,9,Bot,,,,,,,8.754489741030255,-142.1747646692479,-5.811422338189207,-11.329346342385415,25.038466705501538,-30.962742820394062,3.26,1.59,,,,100.3,2554.0,7.2,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.29,,,,,,,,85,3,Sinker,7,11,7,11,11,7,7,11,Standard,Standard,217.0,0.0,0.092,,,,-0.092,,-4,-4,0.039,0.039,25,29,26,30,1,0,2.0,1.0,5.0,3.0,2.32,0.71,-0.71,16.5
SI,2023-09-17,96.3,-1.79,5.32,"Doval, Camilo",605612,666808,,ball,,,,,11.0,Harold Castro strikes out swinging.,R,L,R,COL,SF,B,,,1,0,2023,-0.68,0.1,-0.99,2.51,,666134.0,663898.0,1,9,Bot,,,,,,,3.6930602056708497,-140.48932048529787,-2.258088996614518,-9.80345189158541,25.09296386846427,-30.633274330816477,3.29,1.59,,,,97.9,2595.0,6.6,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.9,,,,,,,,85,2,Sinker,7,11,7,11,11,7,7,11,Standard,Standard,215.0,0.0,0.067,,,,-0.067,,-4,-4,0.039,0.039,25,29,26,30,1,0,2.0,1.0,5.0,3.0,2.31,0.68,-0.68,16.2
SI,2023-09-17,97.6,-1.73,5.2,"Doval, Camilo",605612,666808,,ball,,,,,14.0,Harold Castro strikes out swinging.,R,L,R,COL,SF,B,,,0,0,2023,-0.65,0.42,0.48,1.2,,666134.0,663898.0,1,9,Bot,,,,,,,7.486412074537158,-142.03714154589449,-6.366120614152167,-10.291430338983778,26.411229762022348,-25.38997128629186,3.33,1.66,,,,98.9,2573.0,6.6,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.93,,,,,,,,85,1,Sinker,7,11,7,11,11,7,7,11,Standard,Standard,221.0,0.0,0.042,,,,-0.042,,-4,-4,0.039,0.039,25,29,26,30,1,0,2.0,1.0,5.0,3.0,1.94,0.65,-0.65,14.8
SL,2023-09-17,86.3,-1.8,5.54,"Doval, Camilo",663898,666808,hit_by_pitch,hit_by_pitch,,,,,11.0,Brendan Rodgers hit by pitch.    Nolan Jones to 2nd.,R,R,R,COL,SF,B,,,2,2,2023,0.36,-0.26,-1.95,4.08,,,666134.0,1,9,Bot,,,,,,,-1.085497071238182,-125.79660582426042,3.158552616296654,4.0395548440757185,19.458470659990375,-35.611713161744284,3.38,1.6,,,,88.3,2383.0,6.9,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.59,,0.726005,0.7,1.0,0.0,0.0,,84,6,Slider,7,11,7,11,11,7,7,11,Standard,Standard,62.0,0.023,0.361,,,,-0.361,,-4,-4,0.016,0.016,25,26,26,27,1,4,2.0,1.0,5.0,1.0,3.25,-0.36,-0.36,25.7
SL,2023-09-17,87.0,-1.94,5.3,"Doval, Camilo",663898,666808,,ball,,,,,13.0,Brendan Rodgers hit by pitch.    Nolan Jones to 2nd.,R,R,R,COL,SF,B,,,1,2,2023,0.4,-0.28,-1.49,1.9,,,666134.0,1,9,Bot,,,,,,,0.261995077451534,-127.00681626686044,-1.575560482863763,4.309645869395464,19.962673934913273,-35.198065345803656,3.29,1.57,,,,89.4,2436.0,7.1,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.39,,,,,,,,84,5,Slider,7,11,7,11,11,7,7,11,Standard,Standard,68.0,0.0,0.047,,,,-0.047,,-4,-4,0.016,0.016,25,26,26,27,1,4,2.0,1.0,5.0,1.0,3.22,-0.4,-0.4,21.1
FC,2023-09-17,98.9,-1.82,5.3,"Doval, Camilo",663898,666808,,foul,,,,,4.0,Brendan Rodgers hit by pitch.    Nolan Jones to 2nd.,R,R,R,COL,SF,S,,,1,2,2023,-0.31,0.81,-0.34,2.62,,,666134.0,1,9,Bot,,,,,,,4.859427436686439,-144.14420400925871,-3.964374864009496,-5.2255523054616955,26.031979471980268,-20.15042140605051,3.38,1.6,240.0,75.1,48.0,102.1,2415.0,7.4,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.06,,,,,,,,84,4,Cutter,7,11,7,11,11,7,7,11,Standard,Standard,215.0,0.0,0.0,69.7,6.3,,0.0,88.0,-4,-4,0.016,0.016,25,26,26,27,1,4,2.0,1.0,5.0,1.0,1.47,0.31,0.31,17.1
FC,2023-09-17,100.5,-1.68,5.3,"Doval, Camilo",663898,666808,,ball,,,,,12.0,Brendan Rodgers hit by pitch.    Nolan Jones to 2nd.,R,R,R,COL,SF,B,,,0,2,2023,-0.15,0.73,1.49,2.49,,,666134.0,1,9,Bot,,,,,,,9.29703200101656,-146.2683741379391,-4.306111707498337,-4.003640516565628,27.496736577340968,-20.86989683922218,3.37,1.54,,,,102.7,2428.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.49,,,,,,,,84,3,Cutter,7,11,7,11,11,7,7,11,Standard,Standard,215.0,0.0,0.023,,,,-0.023,,-4,-4,0.016,0.016,25,26,26,27,1,4,2.0,1.0,5.0,1.0,1.49,0.15,0.15,18.0
SL,2023-09-17,89.1,-1.94,5.21,"Doval, Camilo",663898,666808,,called_strike,,,,,13.0,Brendan Rodgers hit by pitch.    Nolan Jones to 2nd.,R,R,R,COL,SF,S,,,0,1,2023,0.44,-0.23,-0.04,1.39,,,666134.0,1,9,Bot,,,,,,,3.79280755918434,-129.87867164124052,-3.027567665528794,4.421314479889679,22.860111122899987,-34.47994879947613,3.38,1.52,,,,91.0,2459.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.51,,,,,,,,84,2,Slider,7,11,7,11,11,7,7,11,Standard,Standard,73.0,0.0,-0.053,,,,0.053,,-4,-4,0.016,0.016,25,26,26,27,1,4,2.0,1.0,5.0,1.0,3.06,-0.44,-0.44,16.8
FC,2023-09-17,101.0,-1.99,5.24,"Doval, Camilo",663898,666808,,swinging_strike,,,,,2.0,Brendan Rodgers hit by pitch.    Nolan Jones to 2nd.,R,R,R,COL,SF,S,,,0,0,2023,-0.21,0.72,-0.13,3.18,,,666134.0,1,9,Bot,,,,,,,5.803071048352895,-147.22304938562905,-2.2545246939050587,-4.202803500098103,27.84503704741588,-21.34488665954122,3.38,1.6,,,,104.0,2375.0,7.3,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.18,,,,,,,,84,1,Cutter,7,11,7,11,11,7,7,11,Standard,Standard,220.0,0.0,-0.042,,,,0.042,,-4,-4,0.016,0.016,25,26,26,27,1,4,2.0,1.0,5.0,1.0,1.47,0.21,0.21,16.2
SI,2023-09-17,98.6,-2.07,5.18,"Doval, Camilo",696100,666808,sac_fly,hit_into_play,,,,,13.0,Hunter Goodman out on a sacrifice fly to center fielder Austin Slater.   Elehuris Montero scores.,R,R,R,COL,SF,X,8.0,fly_ball,0,0,2023,-0.78,0.23,-0.92,2.13,660707.0,,666134.0,0,9,Bot,143.83,59.23,,,,,5.01583527735574,-143.62326215708126,-3.529964811791221,-11.8820339044211,27.794090955846983,-28.4112745824736,3.23,1.51,349.0,90.2,36.0,100.8,2387.0,7.1,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.44,0.026,0.039,0.0,1.0,0.0,0.0,3.0,83,1,Sinker,6,11,6,11,11,7,7,11,Standard,Standard,226.0,-0.028,-0.237,71.5,6.5,0.074,0.237,90.2,-5,-5,0.044,0.044,25,23,26,24,1,4,2.0,1.0,5.0,2.0,2.08,0.78,0.78,12.7
SL,2023-09-17,88.4,-1.61,5.46,"Doval, Camilo",666134,666808,single,hit_into_play,,,,,13.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,X,4.0,ground_ball,1,2,2023,0.24,-0.25,-0.7,1.49,,660707.0,,0,9,Bot,130.7,145.5,,,,,1.7543582875719292,-128.846846892303,-3.2011347591922856,2.371025720418624,23.303857635284466,-34.62577680459396,3.8,1.8,5.0,64.7,-19.0,90.1,2493.0,6.9,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.55,0.04,0.046,0.9,1.0,1.0,0.0,2.0,82,7,Slider,6,11,6,11,11,6,6,11,Standard,Strategic,76.0,0.026,0.595,69.7,6.7,0.041,-0.595,88.0,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,3.13,-0.24,0.24,22.7
SI,2023-09-17,97.7,-1.58,5.41,"Doval, Camilo",666134,666808,,foul,,,,,14.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,S,,,1,2,2023,-0.7,0.34,0.24,1.57,,660707.0,,0,9,Bot,,,,,,,6.588709461476777,-142.27699666329323,-5.774038484072715,-10.908649603062962,27.230178547230235,-26.58564926494869,3.8,1.8,156.0,76.3,15.0,99.6,2357.0,6.9,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.57,,,,,,,,82,6,Sinker,6,11,6,11,11,6,6,11,Standard,Strategic,215.0,0.0,0.0,71.2,6.5,,0.0,88.0,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,2.02,0.7,-0.7,19.1
SL,2023-09-17,88.0,-1.67,5.52,"Doval, Camilo",666134,666808,,foul,,,,,7.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,S,,,1,2,2023,0.14,-0.22,-0.53,1.9,,660707.0,,0,9,Bot,,,,,,,2.4725086288970064,-128.23022244924687,-2.301538663097495,1.0980849331861635,23.6866351178324,-34.372777630318524,3.8,1.8,3.0,69.2,-34.0,88.9,2504.0,6.6,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.94,,,,,,,,82,5,Slider,6,11,6,11,11,6,6,11,Standard,Strategic,74.0,0.0,0.0,65.5,7.4,,0.0,88.0,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,3.13,-0.14,0.14,22.3
FC,2023-09-17,99.3,-1.6,5.5,"Doval, Camilo",666134,666808,,foul,,,,,14.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,S,,,1,2,2023,-0.39,0.56,0.4,1.38,,660707.0,,0,9,Bot,,,,,,,6.471565439907045,-144.57039185885282,-7.332519051178977,-6.8941395792470885,28.958014624967458,-22.92546726959572,3.8,1.8,2.0,95.0,-35.0,101.0,2457.0,6.9,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.64,,,,,,,,82,4,Cutter,6,11,6,11,11,6,6,11,Standard,Strategic,221.0,0.0,0.0,67.3,6.4,,0.0,95.0,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,1.72,0.39,-0.39,19.8
SL,2023-09-17,88.2,-1.62,5.39,"Doval, Camilo",666134,666808,,swinging_strike,,,,,9.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,S,,,1,1,2023,0.18,-0.13,0.37,1.88,,660707.0,,0,9,Bot,,,,,,,4.508830700112013,-128.47295842437103,-2.2462179424987987,1.1813183283135194,24.563712536944255,-33.36081679007787,3.8,1.8,,,,89.5,2406.0,6.9,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.62,,,,,,,,82,3,Slider,6,11,6,11,11,6,6,11,Standard,Strategic,100.0,0.0,-0.066,80.7,8.2,,0.066,,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,3.03,-0.18,0.18,20.4
SL,2023-09-17,88.1,-1.58,5.35,"Doval, Camilo",666134,666808,,blocked_ball,,,,,14.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,B,,,0,1,2023,0.23,0.01,0.13,0.58,,660707.0,,0,9,Bot,,,,,,,3.70518437732504,-128.3940544022242,-5.65511682928712,1.9536169314748604,22.20868052215948,-31.2890439210798,3.79,1.83,,,,89.7,2497.0,6.8,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.69,,,,,,,,82,2,Slider,6,11,6,11,11,6,6,11,Standard,Strategic,81.0,0.0,0.02,,,,-0.02,,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,2.88,-0.23,0.23,18.7
FC,2023-09-17,97.5,-1.85,5.33,"Doval, Camilo",666134,666808,,called_strike,,,,,4.0,Nolan Jones singles on a ground ball to second baseman Thairo Estrada.   Elehuris Montero to 3rd.,R,L,R,COL,SF,S,,,0,0,2023,-0.26,0.7,-0.31,3.04,,660707.0,,0,9,Bot,,,,,,,4.783199204694845,-142.15624967706435,-2.431914696188937,-4.407322486065345,25.191628571040077,-22.21229264764522,3.92,1.9,,,,99.3,2430.0,6.7,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.82,,,,,,,,82,1,Cutter,6,11,6,11,11,6,6,11,Standard,Strategic,227.0,0.0,-0.046,,,,0.046,,-5,-5,0.018,0.018,25,25,26,25,1,4,2.0,1.0,5.0,1.0,1.64,0.26,-0.26,13.9
SL,2023-09-17,85.4,-1.82,5.32,"Doval, Camilo",660707,666808,double,hit_into_play,,,,,4.0,Elehuris Montero doubles (14) on a sharp fly ball to center fielder Austin Slater.,R,R,R,COL,SF,X,8.0,fly_ball,3,2,2023,0.57,-0.2,-0.64,2.41,,,,0,9,Bot,60.64,30.62,,,,,1.662299108230328,-124.57550011331476,-0.2894230576532537,5.683175779406842,21.01146546581153,-34.38282417986673,3.27,1.65,404.0,100.0,24.0,86.8,2477.0,6.7,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.8,0.474,0.692,1.25,1.0,1.0,1.0,6.0,81,6,Slider,6,11,6,11,11,6,6,11,Standard,Standard,76.0,0.011,0.618,72.7,6.9,1.265,-0.618,100.0,-5,-5,0.007,0.007,25,24,26,25,1,4,2.0,1.0,5.0,1.0,3.27,-0.57,-0.57,14.3
SI,2023-09-17,95.7,-1.71,5.16,"Doval, Camilo",660707,666808,,called_strike,,,,,6.0,Elehuris Montero doubles (14) on a sharp fly ball to center fielder Austin Slater.,R,R,R,COL,SF,S,,,3,1,2023,-0.6,0.29,0.48,2.22,,,,0,9,Bot,,,,,,,7.200380479206111,-139.4376194507731,-2.9332109952433436,-9.25428096761518,25.741770628013583,-27.946785155879603,3.12,1.54,,,,97.4,2247.0,6.8,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.69,,,,,,,,81,5,Sinker,6,11,6,11,11,6,6,11,Standard,Standard,233.0,0.0,-0.088,,,,0.088,,-5,-5,0.007,0.007,25,24,26,25,1,4,2.0,1.0,5.0,1.0,2.16,0.6,0.6,15.3
SI,2023-09-17,95.4,-1.8,5.11,"Doval, Camilo",660707,666808,,called_strike,,,,,5.0,Elehuris Montero doubles (14) on a sharp fly ball to center fielder Austin Slater.,R,R,R,COL,SF,S,,,3,0,2023,-0.57,0.12,0.07,2.31,,,,0,9,Bot,,,,,,,6.315703956654445,-139.07520877876323,-2.1571721747253303,-8.647526894128495,23.985321885294617,-30.400333379283783,3.12,1.45,,,,98.0,2209.0,7.2,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.33,,,,,,,,81,4,Sinker,6,11,6,11,11,6,6,11,Standard,Standard,232.0,0.0,-0.086,,,,0.086,,-5,-5,0.007,0.007,25,24,26,25,1,4,2.0,1.0,5.0,1.0,2.33,0.57,0.57,14.3
SL,2023-09-17,86.4,-1.62,5.25,"Doval, Camilo",660707,666808,,ball,,,,,14.0,Elehuris Montero doubles (14) on a sharp fly ball to center fielder Austin Slater.,R,R,R,COL,SF,B,,,2,0,2023,0.49,-0.01,0.71,1.31,,,,0,9,Bot,,,,,,,4.613015608065026,-125.86207522228496,-3.301831428870321,4.474795198028347,21.45457025154173,-31.890399994596333,3.09,1.53,,,,88.1,2395.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.54,,,,,,,,81,3,Slider,6,11,6,11,11,6,6,11,Standard,Standard,76.0,0.0,0.151,,,,-0.151,,-5,-5,0.007,0.007,25,24,26,25,1,4,2.0,1.0,5.0,1.0,3.02,-0.49,-0.49,17.4
SL,2023-09-17,84.5,-1.64,5.36,"Doval, Camilo",660707,666808,,ball,,,,,11.0,Elehuris Montero doubles (14) on a sharp fly ball to center fielder Austin Slater.,R,R,R,COL,SF,B,,,1,0,2023,0.3,-0.02,-2.29,4.8,,,,0,9,Bot,,,,,,,-2.114942963397674,-123.10780833835511,5.01872708698295,3.421650230065825,20.692437071249653,-33.41008471951427,3.12,1.49,,,,85.4,2053.0,6.5,716540,672275,664774,642731,605204,543063,571745,596103,573262,54.04,,,,,,,,81,2,Slider,6,11,6,11,11,6,6,11,Standard,Standard,97.0,0.0,0.071,,,,-0.071,,-5,-5,0.007,0.007,25,24,26,25,1,4,2.0,1.0,5.0,1.0,3.17,-0.3,-0.3,17.1
FC,2023-09-17,100.3,-1.81,5.28,"Doval, Camilo",660707,666808,,ball,,,,,14.0,Elehuris Montero doubles (14) on a sharp fly ball to center fielder Austin Slater.,R,R,R,COL,SF,B,,,0,0,2023,-0.38,0.74,2.16,1.6,,,,0,9,Bot,,,,,,,12.004100571254424,-145.56789002107834,-6.685341232284156,-7.9253013177462845,29.78083793455245,-20.28406685066825,3.24,1.59,,,,101.9,2328.0,7.0,716540,672275,664774,642731,605204,543063,571745,596103,573262,53.51,,,,,,,,81,1,Cutter,6,11,6,11,11,6,6,11,Standard,Standard,229.0,0.0,0.04,,,,-0.04,,-5,-5,0.007,0.007,25,24,26,25,1,4,2.0,1.0,5.0,1.0,1.52,0.38,0.38,12.7
SI,2023-09-15,97.4,-1.66,5.34,"Doval, Camilo",660707,666808,single,hit_into_play,,,,,4.0,"Giants challenged (home-plate collision), call on the field was upheld: Elehuris Montero singles on a ground ball to left fielder Mike Yastrzemski.   Charlie Blackmon scores.    Nolan Jones scores.    Elehuris Montero to 2nd.  Throwing error by left fielder Mike Yastrzemski.",R,R,R,COL,SF,X,7.0,ground_ball,1,0,2023,-0.7,0.16,-0.35,2.8,,453568.0,666134.0,1,9,Bot,78.85,117.28,,,,,5.197465089155288,-142.0373886702206,-1.8189648852148792,-10.61696870505208,26.038791178546887,-29.758665973392585,3.34,1.68,13.0,98.1,-12.0,99.4,2205.0,6.8,716571,672275,664774,642731,605204,657557,573262,596103,571745,53.67,0.203,0.181,0.9,1.0,1.0,0.0,2.0,67,2,Sinker,1,2,1,2,2,3,3,2,Standard,Standard,220.0,0.674,0.442,78.2,7.1,0.208,-0.442,98.1,-1,-1,0.326,0.326,25,24,26,25,1,3,2.0,2.0,2.0,1.0,2.19,0.7,0.7,18.4
SI,2023-09-15,98.1,-1.92,5.41,"Doval, Camilo",660707,666808,,ball,,,,,11.0,"Giants challenged (home-plate collision), call on the field was upheld: Elehuris Montero singles on a ground ball to left fielder Mike Yastrzemski.   Charlie Blackmon scores.    Nolan Jones scores.    Elehuris Montero to 2nd.  Throwing error by left fielder Mike Yastrzemski.",R,R,R,COL,SF,B,,,0,0,2023,-0.64,0.14,-1.43,3.17,,453568.0,666134.0,1,9,Bot,,,,,,,2.8118038354651436,-143.0250136092415,-1.0324521261782975,-9.482398345628742,26.416113551603573,-30.174276532524413,3.19,1.63,,,,99.7,2259.0,6.6,716571,672275,664774,642731,605204,657557,573262,596103,571745,53.89,,,,,,,,67,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,219.0,0.0,0.042,,,,-0.042,,-1,-1,0.326,0.326,25,24,26,25,1,3,2.0,2.0,2.0,1.0,2.18,0.64,0.64,17.3
SL,2023-09-15,88.9,-1.63,5.64,"Doval, Camilo",666134,666808,walk,ball,,,,,11.0,Nolan Jones walks.,R,L,R,COL,SF,B,,,3,2,2023,0.31,-0.05,-1.03,2.77,,453568.0,,1,9,Bot,,,,,,,0.8162719550768847,-129.71440776435497,-1.0018774948111109,3.3836342570239193,23.3114155452764,-32.74814992792816,3.62,1.7,,,,90.2,2433.0,6.6,716571,672275,664774,642731,605204,657557,573262,596103,571745,53.9,,0.695903,0.7,1.0,0.0,0.0,,66,9,Slider,1,2,1,2,2,1,1,2,Standard,Standard,83.0,0.048,0.184,,,,-0.184,,-1,-1,0.278,0.278,25,25,26,25,1,3,2.0,2.0,2.0,1.0,2.89,-0.31,0.31,25.1
FC,2023-09-15,100.5,-1.81,5.47,"Doval, Camilo",666134,666808,,foul,,,,,13.0,Nolan Jones walks.,R,L,R,COL,SF,S,,,3,2,2023,-0.55,0.9,-0.94,2.8,,453568.0,,1,9,Bot,,,,,,,3.805053924999926,-146.53605447127035,-4.357203863136444,-8.842174985683453,29.15540105846544,-18.346835340940483,3.86,1.85,274.0,80.6,36.0,103.5,2456.0,7.4,716571,672275,664774,642731,605204,657557,573262,596103,571745,53.07,,,,,,,,66,8,Cutter,1,2,1,2,2,1,1,2,Standard,Standard,225.0,0.0,0.0,65.6,6.3,,0.0,88.0,-1,-1,0.278,0.278,25,25,26,25,1,3,2.0,2.0,2.0,1.0,1.32,0.55,-0.55,21.4
